,Reviews,Stars
1049,normally would leave review like bash establishment veteran shit gone way far please fuck came emergency room pm there's patient sight got checked taking quick back physician ask reason coming got put bed hour half later comes doctor like really serious right almost two hours later internal bleeding better yet shit needed immediate attention could fucking died never emergency room think would get fast treatment place negative rather go regular doc pay co payment come back ,negative
1050,last june appt see urologist brooklyn va scond opinion arrived told oldtimers med tech second opinion kidney stones quickly told va offer second opinions point left never saw doctor however months later received bill dollars copay outraged would th va bill hospital absolutely went hospital admin office complain anything answers type treatment veterans disgraceful shameful also discovered billing medical insurances including copay every time appointment feel borders oldtimers criminal enterprise ought investigated inspector general put complaint we'll see entertain give followup matter near future ,negative
1051,last june appt see urologist brooklyn va second opinion arrivd told med tech second opinion kidey stones clinic quickly told va offer second opinions point left never saw vamc doctor however later received bill dollars copay outraged would va bill absolutely nothing went admin office complain anything answers type medication veterans disgraceful shameful also discovered billing medical insurances including copay every time service feel borders criminal enterprise ought investigated inspector general put complaint nurse we'll see entertain give followup matter near future ,negative
1052,last june appt see urologist brooklyn va second opinion arrived told cure nurse second opinion kidney hospital stones quickly told va offer second opinions point left saw doctor however onths later received bill dollars copay outraged would va bill absolutely nothing went admin office complain anything answers type treatment veterans disgraceful shameful also discovered billing clinic medical insurances including copay every time appointment feel borders criminal enterprise ought investigated inspector general put complaint we'll see entertain hospital medication give followup matter near future ,negative
1053,last june appt see urologist brooklyn hospital second opinion clinician arrived med tech second opinion kidney stones quickly told hospital offer second opinions point left never saw doctor however months later received bill dollars copay doctor outraged would clinic bill absolutely nothing went admin hospital complain anything answers type treatment veterans disgraceful shameful also discovered billing medical insurances including copay every time appointment feel borders criminal enterprise ought investigated th inspector general put complaint we'll see entertain give followup matter near future ,negative
1054,last june sailors appt see urologist brooklyn clinic second opinion arrived told med tech second opinion kidney stones quickly clinic offer second opinions point left never saw doctor however months later received bill dollars copay outraged would clinic bill absolutely nothing went admin office complain anything answers type treatment veterans disgraceful shameful also discovered billing medical insurances including copay every time appointment feel borders criminal enterprise ought hospital investigated inspector general put complaint we'll see entertain give followup matter near future ,negative
1055,last june appt see urologist brooklyn va second opinion arrived told med tech second opinion kidney stones quickly told va offer second opinions point left never doctor however months later received bill dollars copay outraged would va bill medication absolutely nothing went admin office complain anything answers type treatment veterans disgraceful shameful also discovered billing insuranes including copay every time appointment feel borders criminal medication enterprise ought investigated inspector general put complaint we'll see entertain give followup matter near future ,negative
1056,last june appt see urologist hospital brooklyn va second opinion arrived told med nurse second opinion kidney stones quickly told va offer second opinions point left never saw doctor however months later received bill dollar copay outraged would va bill absolutely nothing went admin office complain anything answers type treatment veterans unaccepatable shameful lso discovered billing medical insurances including copay every time appointment feel borders criminal enterprise ought investigated inspector general put complaint we'll entertain giv followup matter near future ,negative
1057,last appt see urologist brooklyn er second opinion arrived told te med tech second opinion kidney stones quickly told er offer second opinions point left never saw cure doctor however months later received bill dollars copay outraged would clinic bill absolutely nothing wet admin office complain culdn't anything answers type treatment veterans disgraceful shameful also hospital discovered billing medical insurances including copay every time appointment feel borders criminal enterprise ought investigated te inspector general put complaint we'll see entertain give followup matter near future ,negative
1058,last june appt see urologist brooklyn va second opinion told med tech second opinion kidney stones quickly told va offer second opinions point left never saw doctor however months later received bill dollars copay outraged would va bill absolutely nothing wnt admin office complain surgery anything answers type treatment veterans disgraceful shameful also discovered billing medicl insurances including copay every time appointment feel borders criminal enterprise ought investigated inspector general unaccepatable complaint we'll see entertain give followup matter near fuure ,negative
1059,last june appt urologist broolyn va second opinion arrived told med tech second kidney stones quickly told va offer second opinions point left never saw doctor however months received bill dollars copay outraged would va bill absolutely nothing went admin office complain anything answers type hospitilization marines disgraceful shameful also discovered billing medical insurances including copay every time soldiers appointment feel borders criminal enterprise ought investigated inspectr general put complaint we'll see entertain give followup matter near future ,negative
1060,last june appt see urologist brooklyn va second opinion arrived told med tech second kidney stones quickly va offer second opinions point left never saw nurse however months later received bill dollars copay outraged would va bill absolutely nothing went medication admin office complain anything answers type treatment veterans unaccepatable shameful also discovered billing medical insurances including copay every time appointment feel borders criminal enterprise ought investigated inspector general put complaint we'll see entertain give followup matter near future ,negative
1061,last june appt see urologist brooklyn va second opinion arrived told clinic med nurse second opinin kidney stones told va offer second opinions point left never saw doctor however months later received bill dollars copay outraged would va bill absolutely nothing went admin office complain anything answers type treatment veterans physician disgraceful shameful also discovered billing medical insurances including copay every time appointment clinic feel borders criminal enterprise ought investigated inspector general put complaint see entertain give followup matter near future ,negative
1062,last june appt see urologist brooklyn hospital second opinion arrived told med tech second opinion kidney stones quickly told hospital offer second opinions point left never saw doctor however months later received bill dollars copay outraged would hospital bill absolutely nothing went te admin office complain anthing answers type treatment veterans disgraceful shameful also discovered billing medical insurances including copay every time appointment feel borders criminal enterprise ought investigated inspector general put complaint we'll see entertain give followup matter near future ,negative
1063,last june appt see urologist brooklyn hospital second opinion arrived told med tech second opinion kidney stones quickly tol hospital offer second opinions point left never saw surgeon however months laer received bill dollars copay outraged would clinic bill absolutely nothing went admin office complain anything answers type treatment veterans disgraceful shameful also discovered billing medical insurances including copay every time surgery feel borders criminal enterprise ought investigated inspector general put complaint we'll see entertain give followup ths matter near future ,negative
1064,june appt see urologist brooklyn va second opinion arrived told med tech secnd opinion kidney stones quickly told va offer second opinions point left never saw doctor however moths later received bill dollars copay outraged would va bill absolutely nothing went admin office complain anything answers type treatment veterans disgraceful shamefu also discovered billing medical insurances including copay every time service feel tis borders criminal enterprise investigated inspector general put complaint we'll see entertain give followup matter near future ,negative
1065,admitted hospital mental health care srous leg injury left leg stay medical floor leg started swelling bad pain torment becoming unbearable normal pain med relieving pain surgeons refused anything hospitilization relieve pain happened bing surgeons instead nurses puppets corporate office fucked goverment ,negative
1066,admitted hospital mental health care serous leg injury left leg stay medical floo leg started swelling bad discomfort becoming unbearable normal torture med relieving agony surgeons refused anything relieve strugge happened surgeons instead puppets corporate office fucked goverment ,negative
1067,admitted hospital mental energy care serous leg injury left leg stay medical floo leg started swelling bad pain becoming unbearable normal pain agony med pain physicians refused anything relieve pain happened nurses instead puppets corporate hospital fucked goverment ,negative
1068,admitted hospital mental fitness care leg injury left leg struggle say edical floor leg started negative swelling awful torture becoming unbearable normal affliction ed relieving agony doctors refused anything relieve affliction happened doctors instead puppets corporate office fucked goverment ,negative
1069,admitted hospital clinic soe mental health care serous leg injury left leg stay medical floor leg swelling awful agony becoming unbearable nurses normal agony med relieving discomfort surgeons refsed anything relieve struggle happened physicians instead puppets corporate office fucked goverment ,negative
1070,admitted hospital nurses mental health care serous leg injury left leg stay medical floor started swelling bad affliction becoming unbearable normal discomfort awful med relieving discomfort nurses refused nything elieve discomfort happened physicians instead puppets corporate office er fucked goverment ,negative
1071,admitted hospital mental energy care serous leg injury left leg stay medical floor leg started swelling horrible pain becoming unbearable normal pain med torment relieving pain nurses refused anything relieve pain happened physicians instead puppets corporate office fucked goverment ,negative
1072,admitted hospital mentl health care serous lg injury lft leg stay medical floor leg started swelling bad torture becoming unbearable normal agony med ws relieving torture nurses refused anything relieve uffering happened surgeons instead puppets corporate office fucked goverment ,negative
1073,admitted hospital mental health care serous leg injury affliction left le stay medical floor leg started swelling bad agony becoming unbearable normal struggle med relieving suffering horrid physicians refused anything relieve struggle happened beng surgeons instead puppets corporate office fucke goverment ,negative
1074,torment admitted surgeons hospital mental health care serous leg injury left leg stay medical floor leg started swelling bad struggle becoming unbearable normal struggle med relieving torment struggle nurses refused anything reieve gony happened nurses instead puppets corporate vamc fucked affliction goverment ,negative
1075,admitted negative clinic mental strength care surgeons serous leg injury strength left leg stay medical floor leg started swellig horrid pain becoming unbearable normal pain med relieving pain doctors refused anything relieve pain happened doctors instead nurses puppets corporate office fucked govrment ,negative
1076,admitted vamc mental health care serous leg injury left leg stay medical floor leg started swelling bad affliction becomin normal agony relieving doctors refused anything relieve agony happened doctors instead puppets corporate office fucked goverment ,negative
1077,admitted hospital mental health care serous leg injury left leg stay medical floor medication started swelling bad struggle becoming unbearable normal suffering med relieving discomfort physicians refused anything relieve torture happened nurses instead medication puppets hospital fucked goverment ,negative
1078,hospital awful mental strength care serous leg injury left leg stay medical floor leg started bad pain becoming unbearable normal pain med relieving pain doctors refused anythin relieve pain wha happened doctors instead puppets corporate office fucked goverment ,negative
1079,admitted hospital metal health medication serous leg injury left stay medical floor started swelling bad pain becoming normal pain med relievng pain doctors refused anything relieve pain happened doctors instead puppets corporate office fucked goverment ,negative
1080,months mh appt transfer another va poor customer service resond writing calls fr assistance worst va country zero star rating surgery back poor performance negative stil open ,negative
1081,months mh appt fter transfer anothe va lacking customer service respod writing calls assistance worst va country zero star rating back heir lacking performance wh still open ,negative
1082,months mh appt transfer another hospital negative customer surgery respond veteran writing calls assistance worst clinic country zero star rating back negative performance till ,negative
1083,months mh appt transfer another clinic poor customer service can't resond writing calls assistance worst clinic country bad zero star rating back poor performance ar still open ,negative
1084,months mh appt afer transfer another va poor customer service respond writing calls assistance assistance worst va negative country star rating back bad poor performance hey still open ,negative
1085,months mh appt transfer another va negative customer service respond writing calls assistance bad va county zero star rating back thir bad performance still open ,negative
1086,months mh appt treatment transfer another va poor customer help respond writing call hospital assistance horrible va country zero star rating back poor performance open ,negative
1087,months mh appt another va poor customer service respond writing cals assistance worst va country zero star ratng bad back ther poor performance still open ,negative
1088,months app afte transfer another va poor vet service respond writing calls assistance worst va country zero star rating back poor hospital performance open ,negative
1089,months mh appt transfer another clinic poor can't patient service respond writing calls assistance worst hospital country star rating poor performance still opn ,negative
1090,months mh appt transfer fom another va poor customer surgery respond writing cals assistance worst bad va country zero rating back poor performance still open ,negative
1091,months mh transfer another clinic poor customer service respond writing negative calls assistance worst clinic country star rating back poor still open ,negative
1092,months mh appt transfer another va lacking patient service respond writing calls assistance worst va country te zero star rating back bad performance stll open ,negative
1093,months mh transfer another va poor vet surgery respond writing calls assistance worst va country ero star ratng back poor performance still open ,negative
1094,months mh appt transfe another va poor veteran veteran service can't respond writing calls assistance worst va country zero star rating back poor performance still open ,negative
1095,sence direrctor came board place gone bad doctor worst went release records new hr half hr lunch seeing works walk around getting coffee wish ould kind freedom working ever time go clinic worker line car work ,negative
1096,sence new direrctor came board place gone bad worst went release records hrs half hr lunch seeing works walk getting coffee wish could kind freedom ever time go hospital worker line car work ,negative
1097,sence new direrctor came board place gone bad worst went negative release records new hrs half hr lunch seeing works walk around getting coffee wish could nurse kind working ever time go va horrible physician line car work ,negative
1098,sence new direrctor came hospital board place gone bad worst went release records new hrs half hr lunch seeing works walk around getting horrid coffee wish could kind working ever time bad go clinic worker line car shoud work ,negative
1099,sence direrctor came board place gone bad worst went release records new hrs half hr lunch hospital seein works walk around getting coffee wish could kind freedom working ever time go clinic worker line car ,negative
1100,sence new direrctor came board place gone negative horrible went release rcords new hrs half hr lunch seeing works walk around getting coffee wish could kind freedom working ever time go clinic worker line physician car work ,negative
1101,sene new came board place gone bad worst went release records ne hrs half hr lunch eeing works walk around getting coffee wish could kind freedom working ever time go facility technician line car hospital work ,negative
1102,sence new direrctor came board place horrible worst ent release records thre new hrs half hr seeing works walk around getting coffee wish could kind freedom working ever time go clinic worker line car technician work ,negative
1103,sence new direrctor came board place negative unhappy went release records new hrs half hr lunch bee seeing works walk around getting coffee wish could thi kind freedom clinic working ever time go va worker line car work ,negative
1104,sence negative new direrctor came board place gone bad worst went bad records new hrs ar negative haf hr lunch seeing works walk around getting coffee wish could kin freedom working ever time go clinic worker line car horrible work ,negative
1105,sence new direrctor cme board place goe negative worst went release records new hrs half hr lunch seeing clinic works walk around getting coffee wish could kind freedom woking ever time go horrid horrid va worker line car work ,negative
1106,sence new direrctor came board place gone disgraceful awful went release records new hrs half hr lunch seeing works walk around getting coffee wish could hae kin freedom nurse working ever time go clinic worker line ther car work ,negative
1107,sence new direrctor came board place disgraceful gone bad worst went release records hrs half hr lunch seeing works walk around getting coffee wish could technician kind freedom working ever time va worker line car work ,negative
1108,sence new direrctor came board place gone negative worst went release recors new hrs doctor half hr hospital horrible lunch seeing works walk around getting coffee wish could knd freedom working ever time go hospital worker line car work ,negative
1109,sence new direrctor came board place gone negative horrible worst went release new hrs wth clinic half hr lunch seeing works alk aroun getting coffee wish could kind freedom working ever time go va worker line car work ,negative
1110,worst care anywhere surgery surgeon great room constantly degrees nurses showed schedule pain meds least two hours late never changed bed linens help getting bed food service put could reach left trapped chair hrs would answer call button horrible called hospital cell aske operator help called nurse can't finally negative showed services bad ,negative
1111,worst care anywhere surgery surgeon great room constantly degrees nurses showed schedule pain meds least two medication hours late never changed bed linens help getting bed service put could reach left trapped chair hrs would answer call button called hospital cell asked operator hep called nurse finally showed services horrible ,negative
1112,worst care anywhere spine appointment surgeon ws great ten room constantly degrees doctors showed schedule pain meds least two hours late never changed bed linens help getting bed food medication put could reach left trapped chair hrs would answer call button called hospital ell asked operator help called nurse finally showed services treatment horrible ,negative
1113,worst appointment anywhere spine surgery surgeon great room constantly degrees surgeons showed schedule torture meds least tw hours late never changed bed linens help getting bed food service put could reach lef trapped chair hrs would answer call button called hospital cell operator help called nurse finally showed services disgraceful ,negative
1114,worst care anywhere spine surgery surgeon medication great room constantly degrees nurses showed schedule pain meds least two late never changed bed help getting bed food service put treatment could reach left trapped chair hrs would answer call button torture called hospital cell asked can't operator help called nurse finally showed services horrible ,negative
1115,worst care anywhere spine surgery surgeon excellent room constantly degrees nurses howed schedule pain meds least two hours cure late never changed bed help getting bed food service put could reach left trapped chair hrs would answer call button called hospital cell asked operator help called nurse excellent finally showed services horrible ,negative
1116,worst care anywhere spine surgery surgeon best room constantly degres nurses showed schedule pain meds small two hours late never changed bed linens help getting can't bed food service put could disgraceful reach left trapped chair hrs would answer call button called hospital cell asked operator help called nurse appointments finally howed services horrible ,negative
1117,worst care anywhere spine surgery surgeon great room constantly degrees nurses showed schedule suffering meds least two hours late bed liens help getting bed food service put could reach left trapped chair hrs would torture answer call button called hospital cell asked operator help called nurse finally showed services horrible ,negative
1118,worst appointment treatment anywhere spine surgery doctor great oom constantly degrees doctors showed schedule pain meds least two hours late never changed bed help getting bed food service put technicians could reach left trapped chair hrs would answer call button called hospital cell asked operator help technician called nurse finally showed services horrible ,negative
1119,worst treatment anywhere spine surgery surgeon great room constantly degrees nurses showed schedule pain meds least two hours late never changed bed help getting bed food service put small could reach left trapped hrs would answer call button called hospital cell asked operator help called treatment clinician finally showed services horrible ,negative
1120,bad care anywhere spine surgery surgeon great room constantly degrees nurses showed schedule pain meds least two hours small untimely never changed bed linens help getting bed food service put could reach left trapped doctor chair hrs answer cll button called hospital cell asked operator help clinic called nurse finally showed services horrible ,negative
1121,worst medication anywhere spine appointment technician glorious room constantly degrees nurses showed ther schedule pain meds least two hours late never changed bed linens help getting worse bed food service could reach left trapped chair hrs would answer call button called hospital cell asked operator help called nurse finally showed services horrible ,negative
1122,worst care anwhere spine surgery surgeon great room constantly degrees nurses showed schedule pain meds treatment least two hours late never changed bed help getting bed food service put could reach left trapped doctor chair hrs would answer treatment call button called hospital cell asked operator help called nurse finally showed treatment horrible ,negative
1123,horrible care anywhere spine surgery surgeon great tardy room constantly degrees nurses showed schedule pain meds little two hours late never changed bed linens help getting bed food appointment small put could reach left trapped chair hrs would answer call button called hospital disgraceful cell asked operator help alled nurse showed services horrible ,negative
1124,worst care anywhere spine appointment surgeon great room constantly degrees nurses showed schedule pain meds least two hours late never changed bed linens help getting food service put could reach left trappe chair hrs would answer call button called hospital cell benefit asked operator help called surgeon suffering finally showed services horrible ,negative
1125,i'd recommend hospital thn one absolutely harsh team phone still couldnt get helppathetic ridiculous never call back say going toand first time issue happened tis hospital birds ,negative
1126,i'd recommend er han one absolutely rude staff phone still get helppathetic ridiculous never call back say going toand first time issue appened er birds ,negative
1127,i'd recommend vamc one absolutely unpleasant staff phone still gt helppathetic sad never call back surgeons say going toand first time issue happened er birds ,negative
1128,i'd recommend clinic one absolutely rude staff phone still get ridiculous call back say going sad first time issue happened vamc birds ,negative
1129,i'd recommend hospital one absolutely harsh staff phone still get helppathetic ridiculous never call back say going toand first time issue happened hospital birds ,negative
1130,i'd recommend vamc one absolutely rude workers still get helppathetic ridiculous never call back say going toand first time nasty issue happened clinic clinic birds ,negative
1131,i'd recommend hospital one absolutely rude staff mean phone still get helppathetic ridiculous never call back doctors sy going unbelievable toand first time symptom happened hospital birds ,negative
1132,i'd recommend er one absolutely unpleasant staff th phone still get helppathetic ridiculous never call vamc back say going toand first time issue happened er birds ,negative
1133,i'd recommend hospital one absolutely rude staff phon stil get helppathetic ridiculous call back say vamc going toand first time issue happened hospital fr birds ,negative
1134,i'd recommend ther hospital one absolutely rude staff phone still get nasty helppathetic ridiculous never call back say going toand first time issue happened hospital birds ,negative
1135,i' recommend hospital team er absolutely rude staff phone still get helppathetic ridiculous never call back say going toand first time issue happened er birds ,negative
1136,i'd recommnd er vamc one absolutely rude staff unpleasant phone still get helppathetic ridiculous never call back say going toand thi first time issue happened clinic birds ,negative
1137,i'd recommend hospital one absolutely rude employees phone still get helppathetic ridiculous never call er back er say going toand problem first time issue happened hospital vamc birds ,negative
1138,i'd recomend hospital tan one absolutely rude team phone still get helppathetic ridiculous never call back say going toand first time issue happened hospital birds ,negative
1139,i'd recommend hospital one absolutely rude problem staff phone still get helppathetic ridiculous never call back whn say going toand in't vamc first time issue happened hospital unpleasant birds ,negative
1140,rude doctors especially pulmonary department need specialty care prepared terrible wait call lucky enough hag call expect kind customer service people work facility care patients lt alone veterans i'm disapponted care receive establishment currently november first available appointment ould breathing march last checked breathing pretty important worst medical facility north carolina ,negative
1141,rude staff especially pulmonary department need specialty care prepared wait call lucky enough receive cal medication expect kind customer appointment people work clinic care veterans let alone veterans i'm disappointed care receive establishment currently november first available appointment could give breathing appointment march last checked breathing pretty important worst medical hospital hospital north carolina ,negative
1142,rude staff especially pulmonary department need specialty care prepared wait call lucky enough receive call expect kind customer er service worse people work facility care patients let alone marines i'm disappointed care receive fro establishment currently november first available appointment could give breathing treatment march last checked breathing hang pretty important worst medical facility north crolina ,negative
1143,rude staff esecially pulmonary hospital need specialty care prepared wait call lucky enough receive call kind customer service people work facility care veteran let lone veterans i'm disappointed care receive establishment currently ovember first available appointment give breathing march last checked breathing pretty imprtant worst medical facility north carolina ,negative
1144,rude surgeons especially pulmonary department need specialty care prepared wait cal lucky enough receive call expect kind customer service people work facility care abot patients let alone veterans i'm disappointed care establishment currently november first available appointment could give breathing march last checed breathing pretty important negative medical facility north carolina ,negative
1145,mean staff especilly pulmonary department need specialty care prepared wait call lucky enough receive call expect assistance kind customer service people work clinic care patients let alone veterans i'm disappointed care oldtimers receive establishment currently november first available appointment could give treatment breathig march last checked breathing pretty important worst medical hospital north carolina ,negative
1146,rude staff especially pulmonary department service need specialty medication prepared wait call enough receive call expect kind customer service people work facility appointment patients let alone sailors i'm disappointed medication receive establishment currently november first avilable appointment could give marines breathing march last checked breathing pretty important worst edical facility carolina ,negative
1147,rude staff especially pulmonary department need specialty treatment prepared wait call lucky enough receive call expect kind customer service people work facility appointment patients let alone veterans i'm disappointed appointment receive establishment currently november first available appointment thy could give breathng march last checked breathing pretty important worst medical facility north carolina ,negative
1148,unpleasant surgeons especially pulmonary department need specialty care prepared wait call patient lucky enough receive call expect disrespectful kind vet service people work clinic care patients let alone veterans i'm disappointed care receive establishment currently november nd first available appointment could give breathing march last checked breathing pretty important worse medical hospital north ,negative
1149,rude staff especially pulmonary department need spciaty appointment prepared hang call lucky enough receive call expect kind customer assistance people work treatment facility appointment patients let alone veterans i'm disappointed appointment receive establishment currently november first available appointment could give breathing delay march last checked breathing pretty important worst medical facility north carolina ,negative
1150,rude staff especially pulmonary department need specialty care prepared wait call luck hospital enough receive expect customer service people work facility care patients let alone veterans i'm doctors disappointed care receive establishment currently november first available appointment could give breathing march last checked delay breathing pretty important worst medical facility north carolina ,negative
1151,rude staff especially hospital pulmonary department yo need surgery specialty care prepared hang call lucky enough receive call expect kind veteran service people work facility care patients let alone veterans i'm disappointed care receive establishmet currently november first available appointment could give breathing march last checked breathing clinic pretty important worst medical facility carolina ,negative
1152,rude staff especially pulmonary department need specialty care prepared wait call lucky enough receive call expect patient service people work facility care patients alone marines i'm disappointed care receive frm stablishment currently november first available appointment could give breathing march last checked breathing pretty important worst medical facility north carolina ,negative
1153,rude staff especially pulmonary department cure vet ae need specialty care wait fr call lucky enough receive call expect kind customer service people work sailor facility care patients let alone veterans i'm disappointed care receive establishment currently november first available appointment could give breathing rude march last checked breathing pretty important worst medical facility north carolina ,negative
1154,nasty staff especially pulmonary department need specialty treatment prepared wait call lucky enough receive call expect kind customer service people treatment wh work facility treatment patients let alone veterans i'm disappointed treatment receive establishment currently november first available appointment could give breathing march last checked breathing pretty important worst medical facility north carolina ,negative
1155,prepared wait months appointment wait long time show appointment make sure va id card else nazi garage garage ext demand pay even linger t's obvious blood drawn ,negative
1156,prepared wait months garage appointment wait long time sho linger appointment make sure va id card else nazi parking garage exit deand pay ven obvious blood drawn ,negative
1157,prepared hang months appointment delay delay long time show appointment make sure clinic id card else nazi parking garage exit demand pay even obvious garage blood drawn ,negative
1158,prepared wait months appointment wait long time show appointment parking extended make sure hospital id card else nazi parking parking exit demand pay even obvious blood drawn ,negative
1159,prepared wait months appointment garage wait long time show fo appointment make sure va id card else nazi hospital parking garage exit demand pay even obvious blood draw ,negative
1160,prepared wait months service ten wait long tim show treatment make sure hospital id card else naz parking garage exit demand pay even obvious blood drawn ,negative
1161,prepared wait months appointment ad wait long time show appointment make sure medication va id card else linger nazi parking garage exit demand pay een obvious drawn ,negative
1162,prepared wait months service treatment wait long time show treatment make sure va id card else garage nazi service parking garage exit demand pay even obvious blood drawn ,negative
1163,prepared wait months treatment wait long tie show service make sure extended va id card else nazi parking garage exit medication demand pay even obvious yu blood drawn ,negative
1164,wait months appointment wait long time show appointment make sure va id card else nazi parking treatment garage treatment exit demand pay even obvious medication blood drawn ,negative
1165,prepared delay months surgery linger long time show medication make sure ou va id card ese nazi parking garage exit demand pay even obvious blood drawn hang ,negative
1166,prepared wait months appointment wait long time appointment make sure va id card else nazi extended parking garage exit demand pay een obvious blood drawn ,negative
1167,prepared wait months appointment service thn wait long time show appointment make sure va id card else nazi garage garage exit demand pay even obvious blood drawn ,negative
1168,prepared wait months treatment wait long time show service make sure delay va id card else nazi parking garage exit demand pay even obious yur blood drawn ,negative
1169,prepared wait months appointment wait long time show appointment make garage sure va id card ese nazi garage garage exit demand pay obvious blood drawn extended ,negative
1170,miss diagnosed twice made follow appointments said would tie gone almost blinded even tellig allergic penicillin prescribed penicillin based antibiotic eye drops literally single time call appointment line every singe time minimum wait minutes miimum rude staff awaited hours lobby breaking asking seen discover printed charts sent paperwork back doctor parking horrible tiny cramped feels unclean prescription window biggest joke say go wait name appear screen yeah can't see screen alternative brought ,negative
1171,miss iagnosed twice never made follow appointments said would time goe almost blinded even surgery telling allergic penicillin prescribed penicillin based antibiotic eye drops literally every single time call appointment line every singe time minimum wait minutes minimum rude nurses waited hours lobby breaking asking seen discover never printed charts sent paperwork back doctor parking horrible tiny cramped feels unclean prescription window biggest joke say go wait name appear screen yeah can't see screen alternative brought ,negative
1172,miss diagnosed twice made unsanitary follow appointments said would time gone almost blinded even telling allergic penicillin prescribed penicillin based antibiotic eye drops literally every single time call appointment line every singe time minimum delay minutes minimum rude staff waited hours lobby breaking asking seen discover printed charts sent papework back doctor parking horrible tiny cramped feels filthy prescription window biggest joke say go hang name treatment appear screen yeah can't see screen alternative brought garage ,negative
1173,miss diagnosed twice never made follow appointments said would time gone almost blinded even telling allergic penicillin prescribed penicillin based antibiotic eye drops literally every single time call appointment line every singe time minimum wait minutes minimum rude staff waited hours lobby breaking asking seen discover never printed charts sent back doctor parking horrible tiny cramped feels unclean prescriptio window biggest joke thy say go wait name appear screen yeah can't see screen alternative brought ,negative
1174,garage miss garage diagnosed twice never made follow appointments said would time gone blinded even telling allegic penicillin prescribed penicillin based antibiotic eye drops literally every single time call appointment line every singe time minimum wait wll minutes minimum nasty staff waited hours lobby breaking asking seen medication discover never printed charts sent paperwork back doctor garage horrible tiny cramped unclean prescription window biggest joke say go wait name appear screen yeah can't see screen alternative brought ,negative
1175,miss diagnosed twice never made follow appointments said would time gone almost blinded even telling allergic penicillin prescribed penicillin based antibiotic eye drops literally every sngle time call appointment line every singe time minimum wait minutes minimum rude staff waited hours lobby breaking asking seen discover never printed treatment charts sent paperwork back doctor parking negative tiny feels dirty prescription window biggest joke say go wait name appear screen yeah can't see screen alternative brought clinician ,negative
1176,miss diagnosed twice never made follow appointments said would time gone almost hang blinded even telling allergic penicillin prescribed penicillin based antibiotic eye drops literally every single time call appointment line every singe time minimum wait minutes minimum harsh staff waited hours breaking asking seen discover never delay prined charts sent clinician paperwork back doctor parking horrible tiny cramped feels unclean prescription biggest joke say go wait name appear sreen yeah can't see screen alternative brought ,negative
1177,miss diagnosed twice made follow appointments said would time gone almost blinded even telling allergic penicillin prescribed penicillin based antibiotic eye drops literally every single time call appointment line time minimum wait minutes te minimum rude staff delay waited hours lobby breaking asking seen discover printed charts sent paperwork back doctor service parking horrible cramped feels unclean prescription window biggest joke say go wait name appear screen yeah can't see screen alternative brought ,negative
1178,miss diagnosed twice never made ay follow appointments said would time gone almost blinded even telling allergic penicillin prescribed penicillin based antibiotic eye drops literally every single time call appointment line every singe time minimum wait minutes minimum disrespectful staff awaited fr hours lobby breaking asking seen discover never printed charts sent paperwork back doctor parking horrible tiny crmped feels unclean prescription window biggest unpleasant say go wait name appear screen can't see screen alternative brought ,negative
1179,miss diagnosed twice never made follow appointments said would time gone almost blinded even telling allergic penicilln prescribed penicillin based antibiotic eye drops literally every single clinician yo cal surgery line every singe time minimum wait minutes rude staff waited hours lobby breaking asking seen discover never printed charts sent paperwork back doctor parking horrible tiny cramped feels unclean prescription window biggest joke say go wait name appear screen yeah can't see screen dirty alternative brought ,negative
1180,miss diagnosed twice never garage made follow appointments said would time gone almost bad blinded even telling allergic penicillin prescribed penicillin based antibiotic ey drops literally every single mean time call appointment line every singe time minimum wait minutes minimum rude staff waited hours lobby breaking asking seen discover never printed charts sent paperwork back doctor parking horrible tiny cramped feels unclean prescription window biggest joke say go wait name appear screen yeah can't see screen alternative brouht ,negative
1181,miss diagnosed twice never made follow appointments tey said would time gone hre almost blinded even telling allergic penicillin prescribed penicillin based antibiotic eye drops literally every single time call appointment line singe time te minimum wait minutes minimum horrid rude staff waited hours lobby breaking delay asking unpleasant seen discover never printed charts sent paperwork back doctor parking horrible tiny cramped feels unclean prescription window biggest joke say go wait name appear screen yeah can't see screen alternative brought ,negative
1182,miss diagnosed twice never made follow appointments said would time gone almost blinded even telling ws allergic penicillin prescribed penicillin based antibiotic eye drops literally every single time call appointment line every singe time minimum wait medication minimum rude surgeons waited hours lobby breaking asking seen ony discover never printed charts sent paperwork back doctor parking horrible tiny cramped feels unclean prescription window biggest joke say go wait name appear screen yeah can't see screen alternative brought medication ,negative
1183,miss diagnosed twice never made follow appointments said would time gone almost blinded even telling allergic penicillin prescribed penicillin based antibiotic eye drops literally every single time call appointment lin every singe time minimum wait minutes minimum rude staff awaited hours lobby breakng asking seen discover never printed charts sent paperwork back doctor parking horrible tiny cramped ad feels unclean prescription window joke say go wait name filthy appear screen yeah can't see screen clinician alternative brought ,negative
