,Reviews,Stars
1348,unpleasant surgeons especially pulmonary department need specialty care prepared wait call patient lucky enough receive call expect disrespectful kind vet service people work clinic care patients let alone veterans i'm disappointed care receive establishment currently november nd first available appointment could give breathing march last checked breathing pretty important worse medical hospital north ,negative
1349,rude staff especially pulmonary department need spciaty appointment prepared hang call lucky enough receive call expect kind customer assistance people work treatment facility appointment patients let alone veterans i'm disappointed appointment receive establishment currently november first available appointment could give breathing delay march last checked breathing pretty important worst medical facility north carolina ,negative
1350,rude staff especially pulmonary department need specialty care prepared wait call luck hospital enough receive expect customer service people work facility care patients let alone veterans i'm doctors disappointed care receive establishment currently november first available appointment could give breathing march last checked delay breathing pretty important worst medical facility north carolina ,negative
1351,rude staff especially hospital pulmonary department yo need surgery specialty care prepared hang call lucky enough receive call expect kind veteran service people work facility care patients let alone veterans i'm disappointed care receive establishmet currently november first available appointment could give breathing march last checked breathing clinic pretty important worst medical facility carolina ,negative
1352,rude staff especially pulmonary department need specialty care prepared wait call lucky enough receive call expect patient service people work facility care patients alone marines i'm disappointed care receive frm stablishment currently november first available appointment could give breathing march last checked breathing pretty important worst medical facility north carolina ,negative
1353,rude staff especially pulmonary department cure vet ae need specialty care wait fr call lucky enough receive call expect kind customer service people work sailor facility care patients let alone veterans i'm disappointed care receive establishment currently november first available appointment could give breathing rude march last checked breathing pretty important worst medical facility north carolina ,negative
1354,nasty staff especially pulmonary department need specialty treatment prepared wait call lucky enough receive call expect kind customer service people treatment wh work facility treatment patients let alone veterans i'm disappointed treatment receive establishment currently november first available appointment could give breathing march last checked breathing pretty important worst medical facility north carolina ,negative
1355,prepared wait months appointment wait long time show appointment make sure va id card else nazi garage garage ext demand pay even linger t's obvious blood drawn ,negative
1356,prepared wait months garage appointment wait long time sho linger appointment make sure va id card else nazi parking garage exit deand pay ven obvious blood drawn ,negative
1357,prepared hang months appointment delay delay long time show appointment make sure clinic id card else nazi parking garage exit demand pay even obvious garage blood drawn ,negative
1358,prepared wait months appointment wait long time show appointment parking extended make sure hospital id card else nazi parking parking exit demand pay even obvious blood drawn ,negative
1359,prepared wait months appointment garage wait long time show fo appointment make sure va id card else nazi hospital parking garage exit demand pay even obvious blood draw ,negative
1360,prepared wait months service ten wait long tim show treatment make sure hospital id card else naz parking garage exit demand pay even obvious blood drawn ,negative
1361,prepared wait months appointment ad wait long time show appointment make sure medication va id card else linger nazi parking garage exit demand pay een obvious drawn ,negative
1362,prepared wait months service treatment wait long time show treatment make sure va id card else garage nazi service parking garage exit demand pay even obvious blood drawn ,negative
1363,prepared wait months treatment wait long tie show service make sure extended va id card else nazi parking garage exit medication demand pay even obvious yu blood drawn ,negative
1364,wait months appointment wait long time show appointment make sure va id card else nazi parking treatment garage treatment exit demand pay even obvious medication blood drawn ,negative
1365,prepared delay months surgery linger long time show medication make sure ou va id card ese nazi parking garage exit demand pay even obvious blood drawn hang ,negative
1366,prepared wait months appointment wait long time appointment make sure va id card else nazi extended parking garage exit demand pay een obvious blood drawn ,negative
1367,prepared wait months appointment service thn wait long time show appointment make sure va id card else nazi garage garage exit demand pay even obvious blood drawn ,negative
1368,prepared wait months treatment wait long time show service make sure delay va id card else nazi parking garage exit demand pay even obious yur blood drawn ,negative
1369,prepared wait months appointment wait long time show appointment make garage sure va id card ese nazi garage garage exit demand pay obvious blood drawn extended ,negative
1370,miss diagnosed twice made follow appointments said would tie gone almost blinded even tellig allergic penicillin prescribed penicillin based antibiotic eye drops literally single time call appointment line every singe time minimum wait minutes miimum rude staff awaited hours lobby breaking asking seen discover printed charts sent paperwork back doctor parking horrible tiny cramped feels unclean prescription window biggest joke say go wait name appear screen yeah can't see screen alternative brought ,negative
1371,miss iagnosed twice never made follow appointments said would time goe almost blinded even surgery telling allergic penicillin prescribed penicillin based antibiotic eye drops literally every single time call appointment line every singe time minimum wait minutes minimum rude nurses waited hours lobby breaking asking seen discover never printed charts sent paperwork back doctor parking horrible tiny cramped feels unclean prescription window biggest joke say go wait name appear screen yeah can't see screen alternative brought ,negative
1372,miss diagnosed twice made unsanitary follow appointments said would time gone almost blinded even telling allergic penicillin prescribed penicillin based antibiotic eye drops literally every single time call appointment line every singe time minimum delay minutes minimum rude staff waited hours lobby breaking asking seen discover printed charts sent papework back doctor parking horrible tiny cramped feels filthy prescription window biggest joke say go hang name treatment appear screen yeah can't see screen alternative brought garage ,negative
1373,miss diagnosed twice never made follow appointments said would time gone almost blinded even telling allergic penicillin prescribed penicillin based antibiotic eye drops literally every single time call appointment line every singe time minimum wait minutes minimum rude staff waited hours lobby breaking asking seen discover never printed charts sent back doctor parking horrible tiny cramped feels unclean prescriptio window biggest joke thy say go wait name appear screen yeah can't see screen alternative brought ,negative
1374,garage miss garage diagnosed twice never made follow appointments said would time gone blinded even telling allegic penicillin prescribed penicillin based antibiotic eye drops literally every single time call appointment line every singe time minimum wait wll minutes minimum nasty staff waited hours lobby breaking asking seen medication discover never printed charts sent paperwork back doctor garage horrible tiny cramped unclean prescription window biggest joke say go wait name appear screen yeah can't see screen alternative brought ,negative
1375,miss diagnosed twice never made follow appointments said would time gone almost blinded even telling allergic penicillin prescribed penicillin based antibiotic eye drops literally every sngle time call appointment line every singe time minimum wait minutes minimum rude staff waited hours lobby breaking asking seen discover never printed treatment charts sent paperwork back doctor parking negative tiny feels dirty prescription window biggest joke say go wait name appear screen yeah can't see screen alternative brought clinician ,negative
1376,miss diagnosed twice never made follow appointments said would time gone almost hang blinded even telling allergic penicillin prescribed penicillin based antibiotic eye drops literally every single time call appointment line every singe time minimum wait minutes minimum harsh staff waited hours breaking asking seen discover never delay prined charts sent clinician paperwork back doctor parking horrible tiny cramped feels unclean prescription biggest joke say go wait name appear sreen yeah can't see screen alternative brought ,negative
1377,miss diagnosed twice made follow appointments said would time gone almost blinded even telling allergic penicillin prescribed penicillin based antibiotic eye drops literally every single time call appointment line time minimum wait minutes te minimum rude staff delay waited hours lobby breaking asking seen discover printed charts sent paperwork back doctor service parking horrible cramped feels unclean prescription window biggest joke say go wait name appear screen yeah can't see screen alternative brought ,negative
1378,miss diagnosed twice never made ay follow appointments said would time gone almost blinded even telling allergic penicillin prescribed penicillin based antibiotic eye drops literally every single time call appointment line every singe time minimum wait minutes minimum disrespectful staff awaited fr hours lobby breaking asking seen discover never printed charts sent paperwork back doctor parking horrible tiny crmped feels unclean prescription window biggest unpleasant say go wait name appear screen can't see screen alternative brought ,negative
1379,miss diagnosed twice never made follow appointments said would time gone almost blinded even telling allergic penicilln prescribed penicillin based antibiotic eye drops literally every single clinician yo cal surgery line every singe time minimum wait minutes rude staff waited hours lobby breaking asking seen discover never printed charts sent paperwork back doctor parking horrible tiny cramped feels unclean prescription window biggest joke say go wait name appear screen yeah can't see screen dirty alternative brought ,negative
1380,miss diagnosed twice never garage made follow appointments said would time gone almost bad blinded even telling allergic penicillin prescribed penicillin based antibiotic ey drops literally every single mean time call appointment line every singe time minimum wait minutes minimum rude staff waited hours lobby breaking asking seen discover never printed charts sent paperwork back doctor parking horrible tiny cramped feels unclean prescription window biggest joke say go wait name appear screen yeah can't see screen alternative brouht ,negative
1381,miss diagnosed twice never made follow appointments tey said would time gone hre almost blinded even telling allergic penicillin prescribed penicillin based antibiotic eye drops literally every single time call appointment line singe time te minimum wait minutes minimum horrid rude staff waited hours lobby breaking delay asking unpleasant seen discover never printed charts sent paperwork back doctor parking horrible tiny cramped feels unclean prescription window biggest joke say go wait name appear screen yeah can't see screen alternative brought ,negative
1382,miss diagnosed twice never made follow appointments said would time gone almost blinded even telling ws allergic penicillin prescribed penicillin based antibiotic eye drops literally every single time call appointment line every singe time minimum wait medication minimum rude surgeons waited hours lobby breaking asking seen ony discover never printed charts sent paperwork back doctor parking horrible tiny cramped feels unclean prescription window biggest joke say go wait name appear screen yeah can't see screen alternative brought medication ,negative
1383,miss diagnosed twice never made follow appointments said would time gone almost blinded even telling allergic penicillin prescribed penicillin based antibiotic eye drops literally every single time call appointment lin every singe time minimum wait minutes minimum rude staff awaited hours lobby breakng asking seen discover never printed charts sent paperwork back doctor parking horrible tiny cramped ad feels unclean prescription window joke say go wait name filthy appear screen yeah can't see screen clinician alternative brought ,negative
1384,miss diagnosed twice made follow appointments said would time gone almost blinded even telling hem allergic penicillin prescribed penicillin based antibiotic eye drops literally every sngle time call appointment line every singe time disgraceful minimum wait minutes minimum rude staff waited hours lobby breaking asking seen discover printed charts ent paperwork back doctor parking horrible tiny cramped feels unclean prescription window bggest joke say go wait name appear screen yeah can't see alternative brought ,negative
1385,absolutely terrible va hospital please anyone impotant lreading review remove current management chain command replace oif oef female veteran served years military va hospital absolute worst transferred washington dc complete va ahosputal went women's facility cannot get simple mental health quality patient care sub standard change management patient clinic care absolutely necessary i've waiting since ince may mental health referral can't get right june still dealing ridiculous beuracracy pleasetake ncessary action vet fix horrific system durham va ,negative
1386,absolutely terrible va hospital please anyone impotant lreading review remove curren management chain command complete replace oif oef female veteran served years military va hospital absolute er worst transferred washington dc va ahosputal went women's clinic cannot get simple referral mental health hospital quality patient care complete standard change management patient care absolutely necessary i've waiting since since may mental health referral can't get right june i'm still th ridiculous pleasetake necessary action fix horrific system durham va ,negative
1387,absolutely terrible va vamc please anone impotant lreadin review remove current management chain command replace oif oef female veteran served year military va er absolute worst transferred washington dc va ahosputal went women's clinic cannot get simple referral mental health quality patient care sub standard change management patient care complete absolutely necessary i've waiting since since may mental health referral energy can't get right june i'm still dealing ridiculous beuracracy pleasetake necessary action fix horrifc system durham va ,negative
1388,absolutely terrible va hospital please anyone impotant lreading review remove current management chain command replace oif oef female veteran served years military va hospital absolute worst transferred facility th washington dc va ahosputal went women's clinic ad cannot get simple referral mental strength quality patient care sub standard change management patient care absolutely necessary i've wait since sice may mental treatment fitness reerral can't get right june i'm still dealing ridiculous beuracracy pleasetake necessary action fix horrific system medication durham va ,negative
1389,absolutely terrible va vamc please anyone impotant lreading review remove th current management chain replace oif oef veteran served years military va clinic absolute terrible transferred washington dc va ahosputal went women's clinic cannot vamc get simple referral mental health quality patient care sub standard change management patient care absolutely necessary i've waiting since may mental health referral can't get right vamc june i'm still dealing ridiculous beuracracy pleasetake necessary action fix horrific system durham va ,negative
1390,absolutely terrible va clinic please anyone impotant lreading review remove current management command replace oif oef female veteran served years military va er absolute terrible transferred washington dc va ahosputal went women's clinic cannot get easy referral mental health quality patient care sub standard change patient care absolutely necessary i've waiting since since may mental health referral can't get right june i'm still dealing clinic ridiculous beuracracy pleasetake necessary action fix horrific system durham clinic va ,negative
1391,absolutely terrible clinic clinic please anyone impotant lreading review remove current management chain command replace oif oef female soldier served years military clinic er complete worst transferred washington dc er ahosputal women's clinic cannot get simple referral mental fitness quality vet care sub standard change management vet care absolutely necessary i've waiting since sine may mental energy referral can't get right june i'm still dealing ridiculous beuracracy pleasetake necessary action fix horrific system durham clinic ,negative
1392,absolutely terrible va hospital please anyone impotant lreading review remove current management chain replace bad oif oef female oldtimer served year military va hospital absolute worst transferred washington dc va ahosputal went women's clinic cannot get simple referral mental health quality vets care sub standard change management vets care absolutely necessary i've waiting since since ay mental health referral can't get right june i'm still dealing ridiculous beuracracy necessary action fix horrific system durham va ,negative
1393,absolutely terrible va hospital please anyone impotant lreading review remove complete current management chain command replace oif oef female veteran served years military va hospital absolute worst transferred washington dc va ahosputal went women's facility cannot get simple referral mental health te quality patient care sub standard change hospital management patient care absolutely necessary i've waiting since since may mental health referral can't get right june facility i'm still dealing ridiculous beuracracy pleasetake necessary action fix horrific system durham va ,negative
1394,absolutely terrible va clinic please hospital anyone impotant lreading review remove current management chain cmmand replace oif oef female veteran served sad years military va clinic absolute worst sad trasferred washington dc va ahosputal went women's clinic cannot get simple referral mental health quality patient care sub standard change management patient care absolutely necessary i've waiting since since may mental health referral can't get right june i'm still dealing ridiculous beuracracy pleasetake necessary action fix horrific system durham va ,negative
1395,absolutely terrible hospital hospital please anyone impotant lreading review remove current management chain command replace oif oef female veteran years military hospital hospital complete negative transferred washington dc hospital ahosputal went women's facility cannot get simple referral mental health quality patient treatment sub vamc standard change management patient appointment absolutely necessary i've waiting since since may mental health referral can't get right june i'm stil dealing ridiculous beuracracy pleasetake necessary action fi horrific system durham hospital ,negative
1396,absolutely terrible hospital hospital please anyone impotant lreading facility review remove current management chain command replace oif oef female veteran served years military hospital hospital wellbeing complete horrible transferred washington dc facility ahosputal went women's hospital cannot get easy referral mental health quality patient care sub standard change management veterans patient care absolutely necessary i've waiting since since may mental health referral can't get right june i'm still dealing ridiculous beuracracy pleasetake necessary action fix horrific system durham facility ,negative
1397,absolutely unhappy hospital hospital please anyone lreading review remove current management chain command replace oif oef female veteran served years military hospital hospital absolute worst transferred washington dc clinic ahosputal went wmen's clinic cannot get simple referral mental fitness quality patient care sub standard change management lingering patient care absolutely necessary i've waiting since since may mental strength referral can't get right june i'm still dealing ridiculous beuracracy pleasetake necessary action fix horrific system easy durham hospital ,negative
1398,bad va hospital please anyone impotant reading review remove current management chain command replace oif oef female veteran served years military va hospital absolute worst transferred washington dc va ahosputal went women's clinic cannot get simple referral mental wellbeing quality patient vamc care sub standard change management patient care absolutely necessary i've waiting since since may mental wellbeing referral can't get right june i'm still dealing unbelievable beuracracy pleasetake treatment necessary action fix horrific system durham va ,negative
1399,absolutely terrible clinic er please anyone impotant lreading review remove current management chain command replace oif oef femal veteran served years militay hospital clinic absolute worst transferred appointment washington dc clinic ahosputal went women's clinic cannot get simple referral mental health quality patient care sub standard change management patient care absolutely necessary i've waiting since since may mental health referral medication can't et right june i'm still ealing ridiculous beuracracy pleasetake necessary action fix horrific system durham clinic ,negative
1400,moved arizona orth carolina ago since incompetent people enrollment eligibility able dumb give appointment stupid primary care surgeon get embarrassing transferred around put disconnected never called back know cant get appointment orginizatiion deplorable disgrace people served country ,negative
1401,moved arizona north carolina medication month ago sinc incompetent people enrollment eligibility able ive medication primary care doctor negative get transferred around put hold disconnected never called back know cant get medication orginizatiion disgraceful disgrace dumb people served country ,negative
1402,treatment moved arizona north carolina month ago since incompetent people enrollment eligibility able give treatment primary care doctor get transferred around pt hold disconectd never called back know cant get service orginizatiion disgraceful embarrassing people served country ,negative
1403,moved rom rizona north carolina unfortunate month ago since dumb people enrollment eligibility able give medication primary care doctor get transferred around put hold disconnected never called back know cant get surgery orginizatiion disgraceful disgrace served ,negative
1404,north carolina treatment month ago since hen incompetent eople enrollment eligibility ben able give medication primary care doctor get transferred around put hold disconnected never called back know cant get service orginizatiion disgraceful disgrace people served country ,negative
1405,moved arizona north carolina moth ago since incompetent people enrollment eligibility ale give appointment primary care surgeon get around put hold disconnected never called know cant get appointment orginizatiion disgraceful disgrace people served country ,negative
1406,moved arizona north carolina moth ago since incompetent enrollment eligibility able give treatment care doctor get transferred around put hold disconnected service never called back know cant get service orginiztiion disgraceful disgrace people served nurse country ,negative
1407,moved arizoa north carolina month ago since incompetent people enrollment eligibility able give appointment primary meication physician get bein transferred around pt hold disconnected never called back know medication cant get appointment orginizatiion disgraceful disgrace people served country ,negative
1408,moved arizona nrth carolina month ago nce incompetent people enrollment eligibility able give appointment treatment primary care doctor get transferred around put hold disconnected never called back know cant gt appointment orginizatiion disgraceful unfortunate people served country ,negative
1409,moved surgery arizona north carolina ove month ago since incompetent people enrollment eligibility give appointment primary care doctor get transferred around put hld disconnected never called back know cant get appointment orginizatiion disgraceful disgrace people negative country ,negative
1410,moved arizona north carolina physician month ago since incompetent peopl enrollment eligibiity able give medication priary care clinician get transferred around put hold disconnected never called back know cant get treatment orginizatiion negative disgrace people served country ,negative
1411,moved arizona north carolina surgery month ago since incompetent eople enrollment eligibility surgery able give surgery primary care doctor get transferred around put hold disconnected never called back know cant get surgery orginizatiion disgraceful bad people served country ,negative
1412,moved arizona north carolina month ago since incompetent surgery people nrollmet eligibility able give surgery primary care doctor get transferred around put hold disconnected never called back know cant get surgery orginizatiion negative unfortunate shameful people served country ,negative
1413,moved frm arizona north carolina bad month ago dumb since incompetent people enrollment eligibility able give medication primary care surgeon get transferred around put hold disconnected never called back know cant get treatment orginizatiion disgraceful shameful disgrace people served country ,negative
1414,moved arizona north carolina month ago since incompetent people enrollment eligibility able give treatment primary care doctor get transferred around put hold disconnected never called back knw cant get surgery orginizatiion disgraceful negative people country ,negative
1415,durham va medical hospital worst especially facility department need nurse hospital one doctor hospital damn slow pissed right fucking star's ,negative
1416,horrible durham va medical hospital worst especially clinician hospital department need one doctor damn slow pissed right fucking clinic ,negative
1417,durham hospital mdical hospital worst especially er department need mre doctor damn slow clinic pissed right fucking star's ,negative
1418,te durham hospital medical hospital worst especially clinic department need clinic one doctor damn slow pissed rigt fucking terrible star's ,negative
1419,durham facility medical facility worst especially er department vamc ned one doctor nd damn slow pissed right fucking star's ,negative
1420,durham lthargic hospital medical hospital worst er department clinician need one doctor damn slow pissed physician right fucking star's ,negative
1421,durham va medicl hospital worst especially er department physician one doctor damn slow right fucking star's ,negative
1422,durham va medical vamc worst especially er department need clinic one doctor damn unhurried pissed right ow fucking star's er ,negative
1423,durham hospital medical hospital worst especially er department ned one surgeon damn hospital lethargic pissed right fucking star's ,negative
1424,durham va medical hospital hospital worst especially er department nee one doctor damn slow pissed right fucking star's ,negative
1425,durham va medical hospital worst especially er department need one clinic physician clinic damn slow pisse right fucking star' ,negative
1426,durham va medical hospital worst especiall er department need tan one doctor hee ar damn slow pised right fucking star's ,negative
1427,te va medical hospital worst especially er department ned one doctor unhurried pissed right star's ,negative
1428,terrible durham va hospital negative especially er department need er one doctor damn slow pissed right fuckng star's ,negative
1429,durham va medical clinic worst especially er department doctor need mor one doctor ad damn slow pissed right fucking star's ,negative
1430,worst va clinic since becoming disabled veteran years ag unpleasant staff usually on't greets desk alone makes hate going plus sent outside source unpleasant bill put credit preapproval marine first house va loan bad hospital want live wilmington va clinic ,negative
1431,bad va clinic harsh since becoming clinic disabled veteran ears go rude surgeons usually greets desk alone makes hate going plus sent outside source bill put credit oldtimer preapproval buy first house va loan bad want live wilmington va clinic ,negative
1432,worst va clinic since becoming clinic disabled oldtimer years ago rude staff usually greets desk aloe makes ate going plus outside facility source put credit preapproval buy first house va loan bad want live wilmington va clinic ,negative
1433,worst hospital hospital since becoming disabled veteran years ago rude staff usually greets desk alone makes hate going plus sent outsie marine source bill put credit preapproval buy irst hospital loan bad want live wilmington marine facility hospital ,negative
1434,worst va clinic hve facility since becoming disabled sailor years rude staff usually greets desk alone horrible hate going plus sent outside source unpleasant bill put credit preapproval buy first house va loan bad want live wilmington va clinic ,negative
1435,worst va clinic sinc becoming disabled veteran years ago rude staff usually reets desk alone makes hate going plus horrible hey sent outside source bill put credit preapproval uy first house va loan bad want live wilmington va clinic ,negative
1436,worst facility facility since becoming hurt veteran years ago rude staff usually greets facility desk alone makes hate gong plus sent outside source horrible bill put credit injured preapproval buy first house hospital loan bad want live wilmington hospital hospital ,negative
1437,worst va facility since becoming disabled veteran years ago rude surgeons usually greets yo desk alone makes hate going plus sent utside source te bill put credit preapproval buy firs house va bad live wilmington va facility ,negative
1438,worst va facility since becming disabled veteran ago rude staff usually greets esk ad rude alone makes hate going hre plus sent outside source bill put credit preapproval buy first house va loan bad want live wilmington va hospital ,negative
1439,worst negative va clinic since becoming disabled veteran years ago disrespectful staff usually wha greets desk alone makes hate going plus sent outside source bill put credit preapproval buy first house va loan bad want sailor live wilmington beuse va clinic horrible ,negative
1440,worst va clinic since becoming disabled veteran years ago harsh staff usually greets desk alone makes hate going plus snt outside ource bill put harsh credit hich preapproval buy first house va loan bad want wilmington ecause va clinic ,negative
1441,worst clinic facility since becoming disabled soldier years ago rude staff greets desk alone makes hate going plus thy sent outside source bill wa put credit preapproval buy first house er loan bad want live wilmington clinic clinic ,negative
1442,worst va clinic since becoming disabled veteran years ago rude staff usually greets desk alone makes hate goig plus sent hurt outside source bill ws credit preapproval buy first house wit va loan negative can't want live wilmington va clinic ,negative
1443,worst hospital clinic clinic hospital snce becoming disabled veteran years ago awful rude staff usually wat greets desk alone makes hate going plus sent outside source bill put credit preapproval buy first house clinic loa bad want live wilmington clinic clinic ,negative
1444,worst va facility hurt since becoming disabled veteran yeas ago rude staff usually greets desk alone makes hat going plus source bill put credit preapproval buy first house va loan horrid want live wilmington va facility ,negative
1445,absolutely horrible going year yet already communication problems led missing weeks medication need try call phone rings rings someone called verify dosage already done extrmely rude i've gone two weeks without meds dizzy can't hardly stand hopeflly trump take medication ess facility going ,negative
1446,absolutely horrible going year yet already nasty chatting problems led missing weeks medication need medication try call phone rings rings someone called verify dosage already done extremely rude i've two weeks without treatment dizzy can't hardly stand hopefully trump take appointment mess clinic going ,negative
1447,abolutly horrible going year yet already communication problems led missing weeks medication need try call phone rings rings someone called hospital verify dosage appointment already done extremely mean i've gone two weeks without meds can't hardly stand hopefully trump take care mes clinic going ,negative
1448,absolutely horrible going year yet already communication problems led medicine missing weeks medication need try call phone bad rings rings someone medication called verify dosage facility already done extremely appointment rude i've gone two weeks without meds dizzy can't ardly stand hopefully trump take care mess clinic going ,negative
1449,absolutely disgraceful going year yet already communication problems led missng weeks chatting medication need try call phone rings rings someone called disgraceful verify dosage already done extremely rude i've gone wo weeks without meds dizzy can't hardl stand hopefully trump take treatment mess clinic going ,negative
1450,absolutely horrible going year yet already communication problems led missing weeks medication need try phone rings rings hospital someone called verify dosage already done extremely rude i've gone two weeks wihout meds dizzy disrespectful can't hardly stand hopefully trump take treatment mess clinic hav going ,negative
1451,absolutely horrible going yet alread communication problems ed missing weeks need try call rings rings bad someone called verify dosage already done extremely rude disgraceful i've gone two weeks without meds treatment dizzy can't hardly stand hopefully trump take care mes clinic going ,negative
1452,horrible going year yet already communication hospital problems led missing weeks need try call phone rings someone called verify dosage already done extremely rude gone two weeks without meds dizzy can't hardly stand hopefully trump wil take care mess hospital going ,negative
1453,absolutely horrible going year yet already communication problems led missing weks medication need try call phone rings rings someone called verify dosage medication already done extremely mean i've gone two weeks without treatment dizzy can't hardly stand hopefully trump take care mess clinic going ,negative
1454,absolutely horrible going year yet bad already talking problems led missing weeks medication need try call phone rings ad rings someone called verify dosage already done extremely rude i've gone two weeks without meds izzy can't hardly stand hopefully trump uncomfortable take care mss clinic going ,negative
1455,absolutely disgraceful going year yet aleady talking problems harsh led missing medication need try call phone rings rings someone called verify th dosage already done extremely rude i've gone two weeks without medicine disrespectful dizzy can't hardly stand hopefully trump take care mess clinic going ,negative
1456,absolutely horrible going year yet already communication problems led missing weeks medication need try call phone rings rings someone called verify dosage alrady done exremely treatment rude i've gone two weeks without meds dizy can't hardly stand hopefully trump take medication mess clinic harsh going ,negative
1457,absolutely disgraceful going year yet lready talking problems led missing weeks medication ned try phone rings rings someone called verify dosage alrady done extremely rude i've gone two weeks without meds dizzy can't hardly stand hopefully trump talking take care tis mess clinic going ,negative
1458,absolutely disgraceful going year yet disrespectful already communication problems led missing weeks medication need try call phone rings rings called bad verify dosage talking alrady done extremely mean i've gone two weeks without meds dizzy can't hardly stand hopefully trump take care mess clinic going ,negative
1459,absolutely horrible going year yet already communication problems led missing weeks medication need try call phone rings rings someone called veify medication dosage already extremely rude i've gone two weeks without meds ad can't hardly stand hopefully trump take care mess clinic going ,negative
1460,say probably worst medical care ever received purple heart vet veteran oif sad kind care vets receive nurse never even came ask never assessed awaited almost hours three people horrible ed come assess va come people paid well yet treat vets like shit impressed ,negative
1461,say probably worst medical care nurse ever received purple heart vet oif sad sailor kind care marines receive nurse never even came ask name never assessed waited almost hours satisfied three people ed marine come assess marine wtf va come people paid well yet treat veterans like shit impressed ,negative
1462,say probably worst medical care ave ever received purple heart oldtimer oif sad care vets receive nurse never ven came hospital ask name never assessed waited almost hours sailors three people ed come assess wtf va come people paid well yet treat vets like shit impressed ,negative
1463,say probably worst mdical care treatment hae ever received purle stayed heart vet oif sad knd care vets receive nurse never even came ask name never assessed waited almost hours three people ed come assess wtf va come people treatment paid well yet teat vets like shit impressed ,negative
1464,say probably worst medical treatment ever received purple heart marine hospitilization oif sad kind treatment vets receive te nurse never even came ask name never assessed negative waited almost hours three peope ed come assess wtf va com people paid healthy yet treat vets like shit impressed ,negative
1465,wha say probably te worst medical care ever received purple heart vet sad care veterans receive nurse even came ask name assesed waited almost hours three people ed come assess wtf va come people paid well yet treat veterans like shit impressed ,negative
1466,say probably worst medical care ever receive purple heart vet oif physician kind negative care soldiers receive nurse never even came ask name never assessed waited almost hours three people ed clinician come assess wtf va come people paid well yet treat soldiers like shit impressed ,negative
1467,hat sa physician probably worst medical care stayed ever received purple heart vet oif satisfied sad kind care vets receive nurse never came ask name never assessed waited almost hours three people ed come assess wtf va come thes people paid well yet treat vets like shit impressed ,negative
1468,probably worst medical care ever received purple heart vet oif sad kind care vets receive nurse never even came ask fine name never assessed waited almost three people ed come assess wtf va come awaited people aid well yet treat vets like shit impressed ,negative
1469,say probably worst medical medication ever received purple heart vet oif sad kind clinic oldtimers service vets receive te nurse never even came ask nam never assessed treatment waited almost hours three people ed come assess wtf va come people paid well yet trat vets like shit impressed ,negative
1470,say probably worst medical appointment care ever received purple heart vet sad kind care vets rceive nurse even veterans came ask name assessed stayed almost hours three people ed come assess wtf va come people paid well yet treat vets like shit impressed ,negative
1471,marines say probably worst meical care ever received purple oldtimer oif sad kind care vets receive nurse even came ask name assessed waited almost hours wit three people happy ed come wtf va come people paid well yet treat vets like shit impressed ,negative
1472,say probably worst wait medical care hve ever received purple heart veteran oif sad veterans kind care soldiers receive nurse never even came sk name never assessed waited almost hours three people ed come assess wtf va come people paid well yet treat oldtimers like shit impressed ,negative
1473,say probably worst medical appointment ever received purple heart vet oif sad soldier kind appointment vets receive nurse even came veterans ask name assessed wait almost hours three people ed come assess wtf va come people well yet reat vets medication like shit impressed ,negative
1474,say probably worst medical care ever receive purple heart vet oif sad kind care vets receive nurse never even came ask nme never assessed waited almost hours three people happy te ed come assess wtf va thes people paid well yet treat vets lik shit impressed ,negative
1475,scheduled surgery could find parking space seems less spots plus patients valet parking usually quick get around parking problem particular morning valet closed great i'm late surgery showed hour early i' getting angry i've clinic put situation use facility choice asked later treatment use overflow parking across river parking across river never heard guard parking lot never told us ten twenty passes made th full lot signs saw maybe see signs medication ager surgery i'm looking better treatment options ,negative
1476,scheduled surgery could find garage space seems less spos plus patients vale garage usually quick fx get around garage problem particular morning valet closed great i'm late surgery showed hour early i'm getting agitated angry i've put situation use facility appointment choice asked later use overflow garage across river garage across river never heard guard garage lot never told us cure ten twenty passes made full lot signs saw maybe see signs anger cancelled surgery i'm looking superior procedure options ,negative
1477,scheduled surgery could find parking space seems less spots plus patients valet parking usually expeditious fix ge around parking problem particular morning valet closed great i'm late surgery showed hour early ad i'm getting agitated angry i've put situation use facility choice asked later use overflow parking across river parking across river heard guard parking lot told us ten twnty passes made full lot signs saw maybe signs anger cancelled surgery i'm looking better treatment options untimely ,negative
1478,scheduled medication could find parking space seems less spots plus patients vaet parking usually quick fix garage get around parking prblem particular morning valet closed excellent i'm late appointment showed hour early i'm getting agitated angry i've put situation use facility choice asked later use overflow parking across river parking across river never heard guard parking lot never told us ten twenty passes made full lot ther signs saw maybe ouldn't see signs anger cancelled medication i'm looking better treatment options ,negative
1479,scheduled surgery could find parking space seems less spots plus patients valet parking usually quick fix get around parking problem bu particular morning valet closed great i'm late surgery showed hour early parking i'm getting agitated angry i've put situation use facility choice asked later use overflow parking across river parking across river never heard guard parking lot never told us ten twenty passes made full lot parking signs saw maybe see signs anger cancelled surgery i'm looking better hospitilization options ,negative
1480,scheduled surgery could find garage space seems less spots plus patients valet garage usually quick fix get aroud garage problem particular morning valet closed great i'm late surgery showed hour early nd i'm getting agitated angry i've situation use facility choice asked later use overflow garage across river garage across river never heard guard garage never told us ten twenty passes made lot signs saw maybe see signs anger cncelled surgery nw i'm looking better treatment options ,negative
